file_id	source_name	offset	len	slack	jp_text	en_text
ID00088	rom_all_accessory_category_g.pac	0x2a372	15	239	アイマスク	Eye Mask
ID00088	rom_all_accessory_category_g.pac	0x2a48d	27	227	ゴシックアイマスク	Gothic Eye Mask
ID00088	rom_all_accessory_category_g.pac	0x2a5a8	15	239	アイマスク	Eye Mask
ID00088	rom_all_accessory_category_g.pac	0x2a6c3	27	227	ゴシックアイマスク	Gothic Eye Mask
ID00088	rom_all_accessory_category_g.pac	0x2a7de	15	239	アイマスク	Eye Mask
ID00088	rom_all_accessory_category_g.pac	0x2a8f9	27	227	ゴシックアイマスク	Gothic Eye Mask
ID00088	rom_all_accessory_category_g.pac	0x2aa14	15	239	アイマスク	Eye Mask
ID00088	rom_all_accessory_category_g.pac	0x2ab2f	27	227	ゴシックアイマスク	Gothic Eye Mask
ID00088	rom_all_accessory_category_g.pac	0x2ac4a	30	224	ホワイトリボン　相良	White Ribbon Sagara
ID00088	rom_all_accessory_category_g.pac	0x2ad65	21	233	ブラックリボン	Black Ribbon
ID00088	rom_all_accessory_category_g.pac	0x2ae80	33	221	ホワイトリボン　マリア	White Ribbon Mariana
ID00088	rom_all_accessory_category_g.pac	0x2af9b	21	233	ブラックリボン	Black Ribbon
ID00088	rom_all_accessory_category_g.pac	0x2b0b6	30	224	ホワイトリボン　反町	White Ribbon Sorimachi
ID00088	rom_all_accessory_category_g.pac	0x2b1d1	21	233	ブラックリボン	Black Ribbon
ID00088	rom_all_accessory_category_g.pac	0x2b2ec	30	224	ホワイトリボン　御前	White Ribbon Misaki
ID00088	rom_all_accessory_category_g.pac	0x2b407	21	233	ブラックリボン	Black Ribbon
ID00088	rom_all_accessory_category_g.pac	0x2b522	30	224	ホワイトリボン　鳴瀬	White Ribbon Naruse
ID00088	rom_all_accessory_category_g.pac	0x2b63d	21	233	ブラックリボン	Black Ribbon
ID00088	rom_all_accessory_category_g.pac	0x2b758	30	224	ホワイトリボン　凛世	White Ribbon Rinze
ID00088	rom_all_accessory_category_g.pac	0x2b873	21	233	ブラックリボン	Black Ribbon
ID00088	rom_all_accessory_category_g.pac	0x2b98e	30	224	ホワイトリボン　藍田	White Ribbon Aida
ID00088	rom_all_accessory_category_g.pac	0x2baa9	21	233	ブラックリボン	Black Ribbon
ID00088	rom_all_accessory_category_g.pac	0x2bbc4	30	224	ホワイトリボン　内魔	White Ribbon Uchima
ID00088	rom_all_accessory_category_g.pac	0x2bcdf	21	233	ブラックリボン	Black Ribbon
ID00088	rom_all_accessory_category_g.pac	0x2bdfa	30	224	ホワイトリボン　真奈	White Ribbon Mana
ID00088	rom_all_accessory_category_g.pac	0x2bf15	21	233	ブラックリボン	Black Ribbon
ID00088	rom_all_accessory_category_g.pac	0x2c030	30	224	ホワイトリボン　結菜	White Ribbon Yuina
ID00088	rom_all_accessory_category_g.pac	0x2c14b	21	233	ブラックリボン	Black Ribbon
ID00088	rom_all_accessory_category_g.pac	0x2c266	33	221	ホワイトリボン　五十鈴	White Ribbon Isuzu
ID00088	rom_all_accessory_category_g.pac	0x2c381	21	233	ブラックリボン	Black Ribbon
ID00088	rom_all_accessory_category_g.pac	0x2c49c	46	208	キュートイヤリングA　青　　相良	Cute Earrings A Blue Sagara
ID00088	rom_all_accessory_category_g.pac	0x2c5b7	37	217	キュートイヤリングB　黄色	Cute Earrings B Yellow
ID00088	rom_all_accessory_category_g.pac	0x2c6d2	49	205	キュートイヤリングA　青　　マリア	Cute Earrings A Blue Mariana
ID00088	rom_all_accessory_category_g.pac	0x2c7ed	37	217	キュートイヤリングB　黄色	Cute Earrings B Yellow
ID00088	rom_all_accessory_category_g.pac	0x2c908	46	208	キュートイヤリングA　青　　反町	Cute Earrings A Blue Sorimachi
ID00088	rom_all_accessory_category_g.pac	0x2ca23	37	217	キュートイヤリングB　黄色	Cute Earrings B Yellow
ID00088	rom_all_accessory_category_g.pac	0x2cb3e	46	208	キュートイヤリングA　青　　御前	Cute Earrings A Blue Misaki
ID00088	rom_all_accessory_category_g.pac	0x2cc59	37	217	キュートイヤリングB　黄色	Cute Earrings B Yellow
ID00088	rom_all_accessory_category_g.pac	0x2cd74	46	208	キュートイヤリングA　青　　鳴瀬	Cute Earrings A Blue Naruse
ID00088	rom_all_accessory_category_g.pac	0x2ce8f	37	217	キュートイヤリングB　黄色	Cute Earrings B Yellow
ID00088	rom_all_accessory_category_g.pac	0x2cfaa	46	208	キュートイヤリングA　青　　凛世	Cute Earrings A Blue Rinze
ID00088	rom_all_accessory_category_g.pac	0x2d0c5	37	217	キュートイヤリングB　黄色	Cute Earrings B Yellow
ID00088	rom_all_accessory_category_g.pac	0x2d1e0	46	208	キュートイヤリングA　青　　藍田	Cute Earrings A Blue Aida
ID00088	rom_all_accessory_category_g.pac	0x2d2fb	37	217	キュートイヤリングB　黄色	Cute Earrings B Yellow
ID00088	rom_all_accessory_category_g.pac	0x2d416	46	208	キュートイヤリングA　青　　内魔	Cute Earrings A Blue Uchima
ID00088	rom_all_accessory_category_g.pac	0x2d531	37	217	キュートイヤリングB　黄色	Cute Earrings B Yellow
ID00088	rom_all_accessory_category_g.pac	0x2d64c	46	208	キュートイヤリングA　青　　真奈	Cute Earrings A Blue Mana
ID00088	rom_all_accessory_category_g.pac	0x2d767	37	217	キュートイヤリングB　黄色	Cute Earrings B Yellow
ID00088	rom_all_accessory_category_g.pac	0x2d882	46	208	キュートイヤリングA　青　　結菜	Cute Earrings A Blue Yuina
ID00088	rom_all_accessory_category_g.pac	0x2d99d	37	217	キュートイヤリングB　黄色	Cute Earrings B Yellow
ID00088	rom_all_accessory_category_g.pac	0x2dab8	49	205	キュートイヤリングA　青　　五十鈴	Cute Earrings A Blue Isuzu
ID00088	rom_all_accessory_category_g.pac	0x2dbd3	37	217	キュートイヤリングB　黄色	Cute Earrings B Yellow
ID00088	rom_all_accessory_category_g.pac	0x2dcee	30	224	サンタ帽子　dlU　相良	Santa Hat dlU Sagara
ID00088	rom_all_accessory_category_g.pac	0x2de09	24	230	サンタ帽子　dlV　	Santa Hat dlV
ID00088	rom_all_accessory_category_g.pac	0x2df24	33	221	サンタ帽子　dlU　マリア	Santa Hat dlU Mariana
ID00088	rom_all_accessory_category_g.pac	0x2e03f	24	230	サンタ帽子　dlV　	Santa Hat dlV
ID00088	rom_all_accessory_category_g.pac	0x2e15a	30	224	サンタ帽子　dlU　反町	Santa Hat dlU Sorimachi
ID00088	rom_all_accessory_category_g.pac	0x2e275	24	230	サンタ帽子　dlV　	Santa Hat dlV
ID00088	rom_all_accessory_category_g.pac	0x2e390	30	224	サンタ帽子　dlU　御前	Santa Hat dlU Misaki
ID00088	rom_all_accessory_category_g.pac	0x2e4ab	24	230	サンタ帽子　dlV　	Santa Hat dlV
ID00088	rom_all_accessory_category_g.pac	0x2e5c6	30	224	サンタ帽子　dlU　鳴瀬	Santa Hat dlU Naruse
ID00088	rom_all_accessory_category_g.pac	0x2e6e1	24	230	サンタ帽子　dlV　	Santa Hat dlV
ID00088	rom_all_accessory_category_g.pac	0x2e7fc	30	224	サンタ帽子　dlU　凛世	Santa Hat dlU Rinze
ID00088	rom_all_accessory_category_g.pac	0x2e917	24	230	サンタ帽子　dlV　	Santa Hat dlV
ID00088	rom_all_accessory_category_g.pac	0x2ea32	30	224	サンタ帽子　dlU　藍田	Santa Hat dlU Aida
ID00088	rom_all_accessory_category_g.pac	0x2eb4d	24	230	サンタ帽子　dlV　	Santa Hat dlV
ID00088	rom_all_accessory_category_g.pac	0x2ec68	30	224	サンタ帽子　dlU　内魔	Santa Hat dlU Uchima
ID00088	rom_all_accessory_category_g.pac	0x2ed83	24	230	サンタ帽子　dlV　	Santa Hat dlV
ID00088	rom_all_accessory_category_g.pac	0x2ee9e	30	224	サンタ帽子　dlU　真奈	Santa Hat dlU Mana
ID00088	rom_all_accessory_category_g.pac	0x2efb9	24	230	サンタ帽子　dlV　	Santa Hat dlV
ID00088	rom_all_accessory_category_g.pac	0x2f0d4	30	224	サンタ帽子　dlU　結菜	Santa Hat dlU Yuina
ID00088	rom_all_accessory_category_g.pac	0x2f1ef	24	230	サンタ帽子　dlV　	Santa Hat dlV
ID00088	rom_all_accessory_category_g.pac	0x2f30a	33	221	サンタ帽子　dlU　五十鈴	Santa Hat dlU Isuzu
ID00088	rom_all_accessory_category_g.pac	0x2f425	24	230	サンタ帽子　dlV　	Santa Hat dlV
ID00088	rom_all_accessory_category_g.pac	0x2f540	31	223	角エンジェル dlS　相良	Angel Horns dlS Sagara
ID00088	rom_all_accessory_category_g.pac	0x2f65b	19	235	角デビル dlT　	Devil Horns dlT
ID00088	rom_all_accessory_category_g.pac	0x2f776	34	220	角エンジェル dlS　マリア	Angel Horns dlS Mariana
ID00088	rom_all_accessory_category_g.pac	0x2f891	19	235	角デビル dlT　	Devil Horns dlT
ID00088	rom_all_accessory_category_g.pac	0x2f9ac	31	223	角エンジェル dlS　反町	Angel Horns dlS Sorimachi
ID00088	rom_all_accessory_category_g.pac	0x2fac7	19	235	角デビル dlT　	Devil Horns dlT
ID00088	rom_all_accessory_category_g.pac	0x2fbe2	31	223	角エンジェル dlS　御前	Angel Horns dlS Misaki
ID00088	rom_all_accessory_category_g.pac	0x2fcfd	19	235	角デビル dlT　	Devil Horns dlT
ID00088	rom_all_accessory_category_g.pac	0x2fe18	31	223	角エンジェル dlS　鳴瀬	Angel Horns dlS Naruse
ID00088	rom_all_accessory_category_g.pac	0x2ff33	19	235	角デビル dlT　	Devil Horns dlT
ID00088	rom_all_accessory_category_g.pac	0x3004e	31	223	角エンジェル dlS　凛世	Angel Horns dlS Rinze
ID00088	rom_all_accessory_category_g.pac	0x30169	19	235	角デビル dlT　	Devil Horns dlT
ID00088	rom_all_accessory_category_g.pac	0x30284	31	223	角エンジェル dlS　藍田	Angel Horns dlS Aida
ID00088	rom_all_accessory_category_g.pac	0x3039f	19	235	角デビル dlT　	Devil Horns dlT
ID00088	rom_all_accessory_category_g.pac	0x304ba	31	223	角エンジェル dlS　内魔	Angel Horns dlS Uchima
ID00088	rom_all_accessory_category_g.pac	0x305d5	19	235	角デビル dlT　	Devil Horns dlT
ID00088	rom_all_accessory_category_g.pac	0x306f0	31	223	角エンジェル dlS　真奈	Angel Horns dlS Mana
ID00088	rom_all_accessory_category_g.pac	0x3080b	19	235	角デビル dlT　	Devil Horns dlT
ID00088	rom_all_accessory_category_g.pac	0x30926	31	223	角エンジェル dlS　結菜	Angel Horns dlS Yuina
ID00088	rom_all_accessory_category_g.pac	0x30a41	19	235	角デビル dlT　	Devil Horns dlT
ID00088	rom_all_accessory_category_g.pac	0x30b5c	34	220	角エンジェル dlS　五十鈴	Angel Horns dlS Isuzu
ID00088	rom_all_accessory_category_g.pac	0x30c77	19	235	角デビル dlT　	Devil Horns dlT
ID00088	rom_all_accessory_category_g.pac	0x30ead	33	221	DLC第１段バニー黒　相良	DLC Vol.1 Bunny Black Sagara
ID00088	rom_all_accessory_category_g.pac	0x30fc8	27	227	DLC第１段バニー白　	DLC Vol.1 Bunny White
ID00088	rom_all_accessory_category_g.pac	0x310e3	36	218	DLC第１段バニー黒　マリア	DLC Vol.1 Bunny Black Mariana
ID00088	rom_all_accessory_category_g.pac	0x311fe	27	227	DLC第１段バニー白　	DLC Vol.1 Bunny White
ID00088	rom_all_accessory_category_g.pac	0x31319	33	221	DLC第１段バニー黒　反町	DLC Vol.1 Bunny Black Sorimachi
ID00088	rom_all_accessory_category_g.pac	0x31434	27	227	DLC第１段バニー白　	DLC Vol.1 Bunny White
ID00088	rom_all_accessory_category_g.pac	0x3154f	33	221	DLC第１段バニー黒　御前	DLC Vol.1 Bunny Black Misaki
ID00088	rom_all_accessory_category_g.pac	0x3166a	27	227	DLC第１段バニー白　	DLC Vol.1 Bunny White
ID00088	rom_all_accessory_category_g.pac	0x31785	33	221	DLC第１段バニー黒　鳴瀬	DLC Vol.1 Bunny Black Naruse
ID00088	rom_all_accessory_category_g.pac	0x318a0	27	227	DLC第１段バニー白　	DLC Vol.1 Bunny White
ID00088	rom_all_accessory_category_g.pac	0x319bb	33	221	DLC第１段バニー黒　妃月	DLC Vol.1 Bunny Black Himeragi
ID00088	rom_all_accessory_category_g.pac	0x31ad6	27	227	DLC第１段バニー白　	DLC Vol.1 Bunny White
ID00088	rom_all_accessory_category_g.pac	0x31bf1	33	221	DLC第１段バニー黒　藍田	DLC Vol.1 Bunny Black Aida
ID00088	rom_all_accessory_category_g.pac	0x31d0c	27	227	DLC第１段バニー白　	DLC Vol.1 Bunny White
ID00088	rom_all_accessory_category_g.pac	0x31e27	33	221	DLC第１段バニー黒　内魔	DLC Vol.1 Bunny Black Uchima
ID00088	rom_all_accessory_category_g.pac	0x31f42	27	227	DLC第１段バニー白　	DLC Vol.1 Bunny White
ID00088	rom_all_accessory_category_g.pac	0x3205d	33	221	DLC第１段バニー黒　真奈	DLC Vol.1 Bunny Black Mana
ID00088	rom_all_accessory_category_g.pac	0x32178	27	227	DLC第１段バニー白　	DLC Vol.1 Bunny White
ID00088	rom_all_accessory_category_g.pac	0x32293	33	221	DLC第１段バニー黒　結菜	DLC Vol.1 Bunny Black Yuina
ID00088	rom_all_accessory_category_g.pac	0x323ae	27	227	DLC第１段バニー白　	DLC Vol.1 Bunny White
ID00088	rom_all_accessory_category_g.pac	0x324c9	36	218	DLC第１段バニー黒　五十鈴	DLC Vol.1 Bunny Black Isuzu
ID00088	rom_all_accessory_category_g.pac	0x325e4	27	227	DLC第１段バニー白　	DLC Vol.1 Bunny White
ID00088	rom_all_accessory_category_g.pac	0x326ff	57	197	ツインリボン　黄色　相良　※配信日未定	Twin Ribbons Yellow Sagara *release date TBA
ID00088	rom_all_accessory_category_g.pac	0x3281a	57	197	ツインリボン　青　　　　　※配信日未定	Twin Ribbons Blue *release date TBA
ID00088	rom_all_accessory_category_g.pac	0x32935	60	194	ツインリボン　黄色　マリア　※配信日未定	Twin Ribbons Yellow Mariana *release date TBA
ID00088	rom_all_accessory_category_g.pac	0x32a50	57	197	ツインリボン　青　　　　　※配信日未定	Twin Ribbons Blue *release date TBA
ID00088	rom_all_accessory_category_g.pac	0x32b6b	57	197	ツインリボン　黄色　反町　※配信日未定	Twin Ribbons Yellow Sorimachi *release date TBA
ID00088	rom_all_accessory_category_g.pac	0x32c86	57	197	ツインリボン　青　　　　　※配信日未定	Twin Ribbons Blue *release date TBA
ID00088	rom_all_accessory_category_g.pac	0x32da1	57	197	ツインリボン　黄色　御前　※配信日未定	Twin Ribbons Yellow Misaki *release date TBA
ID00088	rom_all_accessory_category_g.pac	0x32ebc	57	197	ツインリボン　青　　　　　※配信日未定	Twin Ribbons Blue *release date TBA
ID00088	rom_all_accessory_category_g.pac	0x32fd7	57	197	ツインリボン　黄色　鳴瀬　※配信日未定	Twin Ribbons Yellow Naruse *release date TBA
ID00088	rom_all_accessory_category_g.pac	0x330f2	57	197	ツインリボン　青　　　　　※配信日未定	Twin Ribbons Blue *release date TBA
ID00088	rom_all_accessory_category_g.pac	0x3320d	57	197	ツインリボン　黄色　凛世　※配信日未定	Twin Ribbons Yellow Rinze *release date TBA
ID00088	rom_all_accessory_category_g.pac	0x33328	57	197	ツインリボン　青　　　　　※配信日未定	Twin Ribbons Blue *release date TBA
ID00088	rom_all_accessory_category_g.pac	0x33443	57	197	ツインリボン　黄色　藍田　※配信日未定	Twin Ribbons Yellow Aida *release date TBA
ID00088	rom_all_accessory_category_g.pac	0x3355e	57	197	ツインリボン　青　　　　　※配信日未定	Twin Ribbons Blue *release date TBA
ID00088	rom_all_accessory_category_g.pac	0x33679	57	197	ツインリボン　黄色　内魔　※配信日未定	Twin Ribbons Yellow Uchima *release date TBA
ID00088	rom_all_accessory_category_g.pac	0x33794	57	197	ツインリボン　青　　　　　※配信日未定	Twin Ribbons Blue *release date TBA
ID00088	rom_all_accessory_category_g.pac	0x338af	57	197	ツインリボン　黄色　真奈　※配信日未定	Twin Ribbons Yellow Mana *release date TBA
ID00088	rom_all_accessory_category_g.pac	0x339ca	57	197	ツインリボン　青　　　　　※配信日未定	Twin Ribbons Blue *release date TBA
ID00088	rom_all_accessory_category_g.pac	0x33ae5	57	197	ツインリボン　黄色　結菜　※配信日未定	Twin Ribbons Yellow Yuina *release date TBA
ID00088	rom_all_accessory_category_g.pac	0x33c00	57	197	ツインリボン　青　　　　　※配信日未定	Twin Ribbons Blue *release date TBA
ID00088	rom_all_accessory_category_g.pac	0x33d1b	60	194	ツインリボン　黄色　五十鈴　※配信日未定	Twin Ribbons Yellow Isuzu *release date TBA
ID00088	rom_all_accessory_category_g.pac	0x33e36	57	197	ツインリボン　青　　　　　※配信日未定	Twin Ribbons Blue *release date TBA
ID00088	rom_all_accessory_category_g.pac	0x33f51	60	194	ホワイトタイトウェア　ティアラ　dlM　相良	White Tight Wear Tiara dlM Sagara
ID00088	rom_all_accessory_category_g.pac	0x3406c	54	200	ブラックタイトウェア　ティアラ　dlN　	Black Tight Wear Tiara dlN
ID00088	rom_all_accessory_category_g.pac	0x34187	63	191	ホワイトタイトウェア　ティアラ　dlM　マリア	White Tight Wear Tiara dlM Mariana
ID00088	rom_all_accessory_category_g.pac	0x342a2	54	200	ブラックタイトウェア　ティアラ　dlN　	Black Tight Wear Tiara dlN
ID00088	rom_all_accessory_category_g.pac	0x343bd	60	194	ホワイトタイトウェア　ティアラ　dlM　反町	White Tight Wear Tiara dlM Sorimachi
ID00088	rom_all_accessory_category_g.pac	0x344d8	54	200	ブラックタイトウェア　ティアラ　dlN　	Black Tight Wear Tiara dlN
ID00088	rom_all_accessory_category_g.pac	0x345f3	60	194	ホワイトタイトウェア　ティアラ　dlM　御前	White Tight Wear Tiara dlM Misaki
ID00088	rom_all_accessory_category_g.pac	0x3470e	54	200	ブラックタイトウェア　ティアラ　dlN　	Black Tight Wear Tiara dlN
ID00088	rom_all_accessory_category_g.pac	0x34829	60	194	ホワイトタイトウェア　ティアラ　dlM　鳴瀬	White Tight Wear Tiara dlM Naruse
ID00088	rom_all_accessory_category_g.pac	0x34944	54	200	ブラックタイトウェア　ティアラ　dlN　	Black Tight Wear Tiara dlN
ID00088	rom_all_accessory_category_g.pac	0x34a5f	60	194	ホワイトタイトウェア　ティアラ　dlM　凛世	White Tight Wear Tiara dlM Rinze
ID00088	rom_all_accessory_category_g.pac	0x34b7a	54	200	ブラックタイトウェア　ティアラ　dlN　	Black Tight Wear Tiara dlN
ID00088	rom_all_accessory_category_g.pac	0x34c95	60	194	ホワイトタイトウェア　ティアラ　dlM　藍田	White Tight Wear Tiara dlM Aida
ID00088	rom_all_accessory_category_g.pac	0x34db0	54	200	ブラックタイトウェア　ティアラ　dlN　	Black Tight Wear Tiara dlN
ID00088	rom_all_accessory_category_g.pac	0x34ecb	60	194	ホワイトタイトウェア　ティアラ　dlM　内魔	White Tight Wear Tiara dlM Uchima
ID00088	rom_all_accessory_category_g.pac	0x34fe6	54	200	ブラックタイトウェア　ティアラ　dlN　	Black Tight Wear Tiara dlN
ID00088	rom_all_accessory_category_g.pac	0x35101	60	194	ホワイトタイトウェア　ティアラ　dlM　真奈	White Tight Wear Tiara dlM Mana
ID00088	rom_all_accessory_category_g.pac	0x3521c	54	200	ブラックタイトウェア　ティアラ　dlN　	Black Tight Wear Tiara dlN
ID00088	rom_all_accessory_category_g.pac	0x35337	60	194	ホワイトタイトウェア　ティアラ　dlM　結菜	White Tight Wear Tiara dlM Yuina
ID00088	rom_all_accessory_category_g.pac	0x35452	54	200	ブラックタイトウェア　ティアラ　dlN　	Black Tight Wear Tiara dlN
ID00088	rom_all_accessory_category_g.pac	0x3556d	63	191	ホワイトタイトウェア　ティアラ　dlM　五十鈴	White Tight Wear Tiara dlM Isuzu
ID00088	rom_all_accessory_category_g.pac	0x35688	54	200	ブラックタイトウェア　ティアラ　dlN　	Black Tight Wear Tiara dlN
ID00088	rom_all_accessory_category_g.pac	0x357a3	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x358be	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x359d9	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x35af4	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x35c0f	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x35d2a	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x35e45	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x35f60	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x3607b	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x36196	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x362b1	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x363cc	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x364e7	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x36602	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x3671d	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x36838	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x36953	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x36a6e	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x36b89	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x36ca4	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x36dbf	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x36eda	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x36ff5	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x37110	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x3722b	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x37346	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x37461	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x3757c	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x37697	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x377b2	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x378cd	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x379e8	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x37b03	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x37c1e	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x37d39	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x37e54	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x37f6f	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x3808a	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x381a5	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x382c0	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x383db	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x384f6	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x38611	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x3872c	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x38847	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x38962	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x38a7d	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x38b98	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x38cb3	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x38dce	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x38ee9	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x39004	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x3911f	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x3923a	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x39355	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x39470	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x3958b	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x396a6	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x397c1	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x398dc	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x399f7	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x39b12	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x39c2d	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x39d48	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x39e63	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x39f7e	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x3a099	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x3a1b4	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x3a2cf	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x3a3ea	9	245	メガネ	Glasses
ID00088	rom_all_accessory_category_g.pac	0x3a505	18	236	ブレスレット	Bracelet
ID00088	rom_all_accessory_category_g.pac	0x3a620	18	236	ブレスレット	Bracelet
ID00088	rom_all_accessory_category_g.pac	0x3a73b	18	236	ブレスレット	Bracelet
ID00088	rom_all_accessory_category_g.pac	0x3a856	18	236	ブレスレット	Bracelet
ID00088	rom_all_accessory_category_g.pac	0x3a971	18	236	ブレスレット	Bracelet
ID00088	rom_all_accessory_category_g.pac	0x3aa8c	18	236	ブレスレット	Bracelet
ID00088	rom_all_accessory_category_g.pac	0x3aba7	18	236	ブレスレット	Bracelet
ID00088	rom_all_accessory_category_g.pac	0x3acc2	18	236	ブレスレット	Bracelet
ID00088	rom_all_accessory_category_g.pac	0x3addd	18	236	ブレスレット	Bracelet
ID00088	rom_all_accessory_category_g.pac	0x3aef8	18	236	ブレスレット	Bracelet
ID00088	rom_all_accessory_category_g.pac	0x3b013	18	236	ブレスレット	Bracelet
ID00088	rom_all_accessory_category_g.pac	0x3b12e	39	215	ホットカラーバングル　相良	Hot Colour Bangle Sagara
ID00088	rom_all_accessory_category_g.pac	0x3b249	33	221	クールカラーバングル　	Cool Colour Bangle
ID00088	rom_all_accessory_category_g.pac	0x3b364	42	212	ホットカラーバングル　マリア	Hot Colour Bangle Mariana
ID00088	rom_all_accessory_category_g.pac	0x3b47f	33	221	クールカラーバングル　	Cool Colour Bangle
ID00088	rom_all_accessory_category_g.pac	0x3b59a	39	215	ホットカラーバングル　反町	Hot Colour Bangle Sorimachi
ID00088	rom_all_accessory_category_g.pac	0x3b6b5	33	221	クールカラーバングル　	Cool Colour Bangle
ID00088	rom_all_accessory_category_g.pac	0x3b7d0	39	215	ホットカラーバングル　御前	Hot Colour Bangle Misaki
ID00088	rom_all_accessory_category_g.pac	0x3b8eb	33	221	クールカラーバングル　	Cool Colour Bangle
ID00088	rom_all_accessory_category_g.pac	0x3ba06	39	215	ホットカラーバングル　鳴瀬	Hot Colour Bangle Naruse
ID00088	rom_all_accessory_category_g.pac	0x3bb21	33	221	クールカラーバングル　	Cool Colour Bangle
