file_id,offset_hex,byte_length,jp_text,en_text,ru_text,de_text
ID00011,000063ff,60,　新しく作った世界観も違和感がないって」,the new world I made fits right in too.,,
ID00011,0000689c,57,「そっか…俺のスマホにインストールした,"Oh, so the app you installed on my phone",,
ID00011,000068e4,39,　アプリも出来がいいしな。,is pretty good too.,,
ID00011,0000691a,33,　才能あるなぁ、お前」,You've got talent there.,,
ID00011,00006969,42,「まぁまぁ、それほどでもー」,"Now now, don't get ahead of yourself.",,
ID00011,00006b9c,36,「それより、手伝ってよ。,"Anyway, help me out.",,
ID00011,00006bcf,42,　また、にい君の助けが必要」,I need your help again.,,
ID00011,00006d62,36,「これから…ダイブする」,I'm gonna dive in.,,
ID00011,000073b1,57,「そいつにはどんな映像が映ってんだ？」,What's showing up on his screen?,,
ID00011,00007418,54,「この間のサーバー攻撃を視覚化した、,"I'm visualizing the attack from before,",,
ID00011,0000745d,15,　光の渦」,"""Light vortex""",,
ID00011,00007703,51,「私の部屋のサーバーも復活させた。,I've also restored my room's server.,,
ID00011,00007745,57,　これから、攻撃された先へ行ってみる」,Let's go check out where it was aimed next.,,
ID00011,00007a15,27,「大丈夫なのか？」,Are you sure about this?,,
ID00011,00007a5e,45,「私が拒絶しなければ、きっと。,"If I don't reject it, probably.",,
ID00011,00007a9a,30,　流れに任せてみる」,I'll just let things flow.,,
ID00011,00007f11,45,「止めてもムダなんだろうな…」,Stopping it would be pointless too...,,
ID00011,00007faf,12,「ん…」,Hmm...,,
ID00011,00007fe9,51,「思念体じゃない、どこかの誰かが、,It's not a thought-form.,,
ID00011,0000802b,45,　サーバーを攻撃しただけなら、,"If it was just attacking the server,",,
ID00011,00008067,48,　それでもいい。真実を知りたい」,That's fine. I want to know the truth.,,
ID00011,0000832e,48,「俺はここにいればいいんだな？」,"I just need to stay here, right?",,
ID00011,000083cf,27,「ん…見守ってて」,Hmm... Keep an eye on me.,,
ID00011,00008580,36,「けど、なにがあっても、,"But no matter what happens,",,
ID00011,000085b3,63,　ヘッドマウントディスプレイは外さないで」,don't take off the headset.,,
ID00011,000087a8,63,「目と脳は直結だから、いきなり遮断されると,"Your eyes and brain are linked,",,
ID00011,000087f6,42,　なにが起こるかわからない」,who knows what could happen,,
ID00011,00008989,30,「怖ぇこと言うなよ」,Don't scare me like that.,,
ID00011,000089d5,45,「大丈夫、そこまでの事態には、,"It's okay, it won't get that bad.",,
ID00011,00008a11,33,　ならないと思うから」,won't come to that.,,
ID00011,00008d43,21,「行ってくる」,I'll be back.,,
ID00011,00008ecd,15,「実行！」,Execute!,,
ID00011,00009f04,24,「すごい勢い…」,"Wow, what a rush...",,
ID00011,00009f4a,57,「この流れに…逆らわずに身を任せる…」,Go with the flow...,,
ID00011,00009fde,39,「クッ、流れがつかめない。,"Kuh, I can't keep up with this current.",,
ID00011,0000a014,45,　このままじゃはじき出される」,"If I don't do something, I'll get pushed out.",,
ID00011,0000a0c9,51,「私の中の力が…解放を望んでる…」,The power inside me... wants to be released...,,
ID00011,0000a157,18,「にい君…」,"Hey, big bro...",,
ID00011,0000abef,27,「バンダナ外して」,Take off your bandana.,,
ID00011,0000ac38,18,「お、おう」,Y-Yeah.,,
ID00011,0000c0e8,18,「外したぞ」,It's off.,,
ID00011,0000c16b,12,「ん！」,Hm!,,
ID00011,0000c1a5,48,「今こそ、真の力を解放する時！」,Now is the time to unleash my true power!,,
ID00011,0000d4ac,54,「マナ＝リア・クロッサ・ワールド！」,Mana-ria Krossa World!,,
ID00011,0000d5c3,18,「いける…」,I can do it...,,
ID00011,0000d603,42,「怖がらず……このまま奥へ」,Don't be afraid... keep going,,
ID00011,0000d65b,54,「その先に……求めるものがあるはず」,There's something I'm looking for ahead,,
ID00011,0000d70c,18,「あれは…」,That is...,,
ID00011,0000d7b5,15,「私！？」,Me!?,,
ID00011,0000e225,24,「もう…少し…」,Just a little more...,,
ID00011,0000fbc9,42,「スパークが解けた…なぜ？」,The spark has faded... why?,,
ID00011,00010199,51,「翼が力を失っていく…。バグ！？」,My wings are losing power... bug!?,,
ID00011,00010247,63,「違う…この境界では、私自身がバグなんだ」,It's not... I'm the bug in this boundary.,,
ID00011,000102b4,39,「このままでは…消される」,I'll disappear.,,
ID00011,00010c46,36,「な、なんだなんだ！？」,W-what is this!?,,
ID00011,000113fb,27,「う……うう……」,Ugh...,,
ID00011,00011444,51,「どうした真奈！？　大丈夫か！？」,"What's wrong, Mahina!? Are you okay!?",,
ID00011,000114a5,30,「に……く…ん……」,...huh...hn...,,
ID00011,000114f1,33,「くっ、どうしたら…」,"Crap, what should I do...",,
ID00011,00011d41,57,「また…浮かんでこなかったら助けてね」,Please help me if I don't float up again.,,
ID00011,00012574,48,「助けてやる！　助けてやるぞ！」,I'll save you! I'll save you!,,
ID00011,00012c7d,51,（こいつを外さずにどうしろと…！？,What now...!?,,
ID00011,00012cbf,57,　溺れたときにすることは……ええい！）,The thing to do when drowning is... damn it!,,
ID00011,00013cac,12,「あ…」,...,,
ID00011,00014698,39,「存在が…時空間を越えた。,Transcended time.,,
ID00011,000146ce,63,　にい君と兄妹じゃない世界へアクセスした」,Accessed a world where we're not siblings.,,
ID00011,00014c7b,18,「行ける…」,I can do it...,,
ID00011,00014cbb,57,「けど、これは一時的に偽装してるだけ。,"But this is just temporary, though.",,
ID00011,00014d03,27,　戻れないかも…」,I might never return...,,
ID00011,00015825,12,「ん…」,Hmm...,,
ID00011,000158d5,36,「還ろう…元の世界へ…。,Let's go back... To my world...,,
ID00011,00015908,36,　私のにい君が待ってる」,My big brother is waiting for me.,,
ID00011,000161af,45,「ありがとう……私の騎士……」,Thank you... My knight...,,
ID00011,00016edc,21,「ただいまぁ」,I'm home~,,
ID00011,00016f45,39,「ふー、あぶないあぶない。,"Phew, that was close.",,
ID00011,00016f7b,57,　データの洪水に溺れるとこだったよー」,I almost drowned in the data flood!,,
ID00011,00017097,15,「この…」,You damn...,,
ID00011,000170d4,30,「心配させやがって！,Don't worry me like that!,,
ID00011,00017101,54,　変なプログラム組んでんじゃねーぞ！,Don't you dare write weird programs!,,
ID00011,00017146,21,　バカか！？」,Are you stupid!?,,
ID00011,00017265,33,「ごめん…反省してる」,Sorry... I'm sorry,,
ID00011,00017502,39,「ありがと…助けてくれて」,Thanks... for helping me,,
ID00011,00017682,33,「キス……してくれて」,For the kiss...,,
ID00011,0001772c,45,「キス言うな！　緊急措置だ！」,Stop it! It was an emergency.,,
ID00011,000177d4,36,「一生……忘れないよ…」,I'll never forget this...,,
ID00011,00017e56,39,「ったく、こんなパソコン、,"Damn, a computer like this,",,
ID00011,00017e8c,36,　とっとと片付けてやる」,I'll clear this out quick.,,
ID00011,00017ede,27,「あ、私がやるよ」,"Ah, I'll do it.",,
ID00011,00017f27,48,「お前は休んでろ！　とりあえず、,"You rest! First of all,",,
ID00011,00017f66,51,　クローゼットの中に入れとくから、,"I'm putting you in the closet for now,",,
ID00011,00017fa8,45,　合宿が終わったら家に送るぞ」,"After camp's over, I'll send you home.",,
ID00011,00018003,36,「うん、世話かけるねぇ」,"Yeah, thanks a lot.",,
ID00011,00018055,24,「まったくだ！」,That's right!,,
ID00011,00018109,42,ネットでは、日本の観測史上、,"On the net, it says.",,
ID00011,00018142,45,最大級のオーロラが観測されたと,Japan saw its biggest aurora.,,
ID00011,0001817e,36,盛り上がっていたらしい。,Everyone got hyped.,,
ID00011,000181d0,45,異常気象も極まれりってヤツか？,This is a rare weather event?,,
ID00011,0001820c,69,真奈がやったことと関係ないな。うん、ないない。,"It's not related to what Mana did. No way, nope.",,
ID00012,00001b40,42,（なにか被写体、被写体は…）,Some kind of subject...,,
ID00012,00001b98,42,（体育館だ！　体育館には！）,(The gymnasium! In the gymnasium!),,
ID00012,00001e97,45,（くっ、これといってなにも…。,"Crap, there's nothing...",,
ID00012,00001ed3,21,　屋上は！？）,What about the roof?!,,
ID00012,00002309,54,（ここも……録りたいものがない……）,(There's nothing here either...),,
ID00012,0000261f,48,「はぁ……夏が終わるってのに…」,Hah... summer's ending...,,
ID00012,0000267d,45,「昼間から屋上で黄昏れるとは、,Spending the afternoon feeling down...,,
ID00012,000026b9,33,　悩みが深そうだねぇ」,You seem worried.,,
ID00012,00002d56,12,「真奈」,Mana.,,
ID00012,00002ef5,51,「落ち込んでる理由、当てようか？」,What do you say I guess why you're down?,,
ID00012,000030bb,60,「光海祭で展示するＣムービー部の動画を、,We haven't recorded it yet.,,
ID00012,00003106,27,　まだ録ってない」,haven't we?,,
ID00012,0000328a,33,「なんでわかんだ！？」,Why do you know that!?,,
ID00012,000032d9,60,「生徒会がオープンした、光海祭のサイトを,I updated the site.,,
ID00012,00003324,36,　更新したのは私だから」,because I was the one who did it.,,
ID00012,000037b2,51,「にい君、いろいろ私を録ったけど、,"You recorded a lot of stuff about me, Bro-kun,",,
ID00012,000037f4,33,　脈絡がないというか、,No context.,,
ID00012,00003824,51,　展示できる内容じゃないなぁって」,"There's nothing here that can be shown, you know?",,
ID00012,000039a8,57,「そうなんだ！　お前にかかりっきりで、,I see! You've been so busy with me that,,
ID00012,000039f0,63,　自分の動画はあんまり録れてないんだって」,you haven't recorded much of your own stuff.,,
ID00012,00003bc2,24,「だと思ったよ」,I figured as much.,,
ID00012,00003c08,30,「計画性がないねぇ」,Not very organized.,,
ID00012,00003db9,39,「お前が言うな、お前が！」,Don't say that to me!,,
ID00012,00003f73,30,「協力してあげるよ」,I'll help you out.,,
ID00012,00003fbf,12,「ん？」,Hm?,,
ID00012,00003ff9,63,「題して、『妹の踊ってみたを録ってみた』」,"Titled, 'Recorded My Sister's Dance Practice'",,
ID00012,00004b4d,48,「はぁ…なんで、踊る妹を録って、,Hah... Why record my dancing sister?,,
ID00012,00004b8c,45,　展示しなきゃなんねーんだよ。,I gotta put it on display.,,
ID00012,00004bc8,57,　それじゃ、重度のシスコンじゃねーか」,Then you're just a total siscon.,,
ID00012,00004c2f,39,「文句言うならやんないよ」,Won't do it then.,,
ID00012,00004e60,42,「いや、やってくれ！　頼む！,"Wait, do it! Please!",,
ID00012,00004e99,48,　この際、背に腹は代えらんねー」,"At this point, there's no substitute for guts.",,
ID00012,0000505c,27,「じゃあ、踊るよ」,"So, I'll dance.",,
ID00012,000050a5,42,「ま、待て！　待ってくれ！」,"Wait, wait! Hold on!",,
ID00012,0000527b,24,「今度はなに？」,What now?,,
ID00012,000052c1,51,「制服で踊るだけじゃ、インパクトに,Just dancing in a uniform won't have enough impact.,,
ID00012,00005303,51,　欠けるだろ？　なんかないのか？」,Don't you have anything else?,,
ID00012,0000550c,18,「なるほど」,I see.,,
ID00012,000056b1,48,「そう言うかと思って、下にスク水,I brought my swimsuit.,,
ID00012,000056f0,48,　着てきたけど、その方がいい？」,Is that better?,,
ID00012,000059fb,42,「それだ！　そうしてくれ！」,That's it! Do that!,,
ID00012,00005bb8,42,「じゃあ、脱ぐから待ってて」,"Then I'll take it off, so wait here.",,
ID00012,00005c10,33,「ここで脱ぐのか！？」,You're going to change here!?,,
ID00012,00005dc4,42,「にい君の他に誰もいないし、,"Besides you, there's no one else around,",,
ID00012,00005dfd,21,　問題ないよ」,No problem.,,
ID00012,00005f7b,33,「お、おう、そうだな」,"Y-Yeah, you're right.",,
ID00012,000064e5,36,（んぐ……妹！　妹だ！）,Nngh... it's my sister! My sister!,,
ID00012,00006537,48,「ちょ、ちょっと待て！　それだ！,"Wait, wait a sec! That's right!",,
ID00012,00006576,39,　その格好で踊ってくれ！」,Dance like that!,,
ID00012,000065cb,48,「え？　上、まだ脱いでないよ…」,Huh? You're still wearing that...,,
ID00012,00006629,60,「そのままがいい！　インパクト絶大だ！」,Leave it on! It's super impactful!,,
ID00012,00006693,57,「マニアックだねぇ……まぁ、いいけど」,"That's pretty niche... but okay, I guess.",,
ID00012,000066fa,30,「じゃあ、踊るよ？」,"So, should I dance then?",,
ID00012,00006746,30,「おう！　いいぞ！」,Yeah! Go for it!,,
ID00012,00009780,24,「どうだった？」,How was it?,,
ID00012,000097c6,54,「バッチリだ！　これでなんとかなる！,Perfect! We can make this work now.,,
ID00012,0000980b,30,　ありがとな、真奈」,"Thanks, Mana.",,
ID00012,00009857,54,「いえいえ、この夏お世話になったのは,"No, no, it's me who's been taken care of this summer",,
ID00012,0000989c,24,　私の方だから」,by you guys.,,
ID00012,00009a76,51,「いい夏だったよ。これまでで一番」,It was a great summer. The best one yet.,,
ID00012,00009d77,54,「見に来るだろ？　光海祭の俺の動画」,"You'll watch, right?",,
ID00012,00009ddb,60,「もちろんね。にい君の妹愛を確認するよ」,To check your love.,,
ID00012,0000a185,39,「…なんにも言い返せねぇ」,...I can't say anything back.,,
ID00013,00001836,21,「あ、にい君」,"""Hey, bro.""",,
ID00013,00001977,36,「お、これから水泳か？」,"Oh, you're going swimming now?",,
ID00013,00001b2e,24,「そうだけど…」,That's right...,,
ID00013,00001b74,51,「中２女子がいるプールに乱入とは、,You barged into the pool.,,
ID00013,00001bb6,24,　いい度胸だね」,you've got some guts.,,
ID00013,00001e03,39,「し、知らなかったんだよ！,I-I didn't know!,,
ID00013,00001e39,42,　ただ、被写体を探してだな」,"Just looking for a subject, though.",,
ID00013,00001fbf,60,「いきなりプールで撮影とか、無茶だねぇ。,Taking photos in the pool's crazy.,,
ID00013,0000200a,51,　私はいいけど、他の子を録ったら、,"I don't mind, but if you record other girls,",,
ID00013,0000204c,27,　職員室行きだよ」,You're going to the office.,,
ID00013,00002461,27,「わかってるって」,I know that.,,
ID00013,000024aa,21,「…どうだか」,...who knows.,,
ID00013,00002646,42,「まぁ、授業まで時間あるし、,We've got time before class.,,
ID00013,0000267f,45,　私を録るなら、録っていいよ」,"if you want to record me, go ahead.",,
ID00013,00002972,39,「マジか！？　お、おう！」,Really!? O-Okay!,,
ID00013,0000383b,42,「突っ立ってるだけじゃなぁ。,Just standing there isn't gonna cut it.,,
ID00013,00003874,42,　なんかポーズ取ってくれよ」,Give us a pose or something.,,
ID00013,000038cc,21,「ん…いいよ」,Mm...sure.,,
ID00013,00003f13,60,「マナ＝リア・エターナ・インストラック」,Mana-Ria Eterna Instrack,,
ID00013,00004039,33,「出でよ、オーディン。,"Come forth, Odin.",,
ID00013,00004069,45,　現実を次元ごと切り裂けッ！」,Rip reality apart dimension by dimension!,,
ID00013,00004b23,48,「まーた、そんな中二病ポーズを」,Again with that otaku pose.,,
ID00013,00004cff,51,「何事も形は大事。いざというとき、,"Presentation is everything. In case of emergency,",,
ID00013,00004d41,42,　詠唱だけでは様にならない」,Just reciting it won't cut it.,,
ID00013,00005046,18,「はいはい」,Sure sure.,,
ID00013,00005103,42,「お前、相変わらず水泳の時も,"Even when you swim,",,
ID00013,0000513c,45,　足のバンダナ外さないんだな」,You still don't take off your ankle bandana.,,
ID00013,00005197,57,「これは泳ぐ時用。今、結んだ洗い立て」,This is for swimming.,,
ID00013,00005423,57,「いや、俺が言いたいのはそこじゃなく、,"No, what I'm trying to say is that you should...",,
ID00013,0000546b,24,　外した方が…」,take it off...,,
ID00013,000054b1,51,「これはリミッター。外すと真の力が,This is a limiter. Remove it...,,
ID00013,000054f3,48,　発現して、周りに迷惑がかかる」,and cause trouble for everyone around me.,,
ID00013,00005963,36,「どんな？　…小さいころ,What's that? ...When I was little,,
ID00013,00005996,33,　聞いた気もするけど」,But I'm not sure.,,
ID00013,000059e5,21,「水が割れる」,The water will part.,,
ID00013,00005b8d,15,「ハァ？」,Huh?,,
ID00013,00005bca,45,「我が名は『魔法を司る者』！」,My name is 'The Master of Magic'!,,
ID00013,00005d7b,57,「火、水、風、雷、土の５つの自然魔法を,"Fire, water, wind, lightning, earth—",,
ID00013,00005dc3,63,　プログラムで操り、全ての精霊を従える！」,I'll control everything and obey!,,
ID00013,0000639b,54,「私が本気を出せば、水の精霊が跪き、,"If I try hard enough, the water spirits will kneel",,
ID00013,000063e0,24,　道を空ける！」,make way for me!,,
ID00013,000065af,24,「モーゼかよ！」,That's like Moses!,,
ID00013,000065f5,51,「だから、本来私は泳ぐ必要がない」,"So, in reality, I don't need to swim at all.",,
ID00013,000069a0,57,「はいはい、カナヅチの言い訳、言い訳」,"Yeah yeah, just excuses from a fish out of water.",,
ID00013,00006a07,54,「日常において、真逆の弱点があるのは,"In everyday life,",,
ID00013,00006a4c,51,　使い手の宿命。享受するしかない」,It's the fate of a user. We can only enjoy it.,,
ID00013,00006eb4,39,「何度俺が教えてやっても、,"I've taught you,",,
ID00013,00006eea,54,　泳げるようにならなかったからなぁ」,You never learned how to swim.,,
ID00013,00006fd6,33,「小さいころ、めげずに,"When little, you didn't quit.",,
ID00013,00007006,57,　よく教えてくれたよね。楽しかったよ」,you taught me a lot. It was fun.,,
ID00013,0000747f,36,「優しいよね、にい君は」,"You're so kind, Bro-kun.",,
ID00013,00007696,51,「走るの遅いし、自転車乗れないし、,"You're slow at running and can't ride bikes,",,
ID00013,000076d8,30,　運動神経ないよな」,You're no athlete.,,
ID00013,00007724,57,「にい君の自転車の後ろに乗るのは得意」,I'm good at riding on the back of your bike.,,
ID00013,00007a85,36,「ったく、俺だけこいで、,"Man, I had to pedal all by myself,",,
ID00013,00007ab8,42,　いつもヒィヒィ言ってたよ」,always complaining 'Heehee'.,,
ID00013,00007b10,42,「妹の特権。主君気分を満喫。,Sis privilege. Enjoying the master's mood.,,
ID00013,00007b49,42,　従者よ、もっとこぎたまへ」,"Servant, pedal harder.",,
ID00013,00007fd1,36,「誰が従者だ！　誰が！」,Who's your servant?! Who?!,,
ID00013,00008023,48,「世間を欺くため、見た目の関係と,It's common for appearances to be deceiving and,,
ID00013,00008062,45,　主従が逆なのはよくあること。,for masters and servants to switch roles.,,
ID00013,0000809e,45,　しっかり者の妹でよかったね」,I'm glad I have a responsible sister.,,
ID00013,00008557,63,「はいはい、どうせ俺はしっかりしてないよ」,"Yeah yeah, like I'm ever responsible.",,
ID00013,000085c4,54,「にい君はいざという時に力を発揮する,You always come through in the clutch.,,
ID00013,00008609,39,　タイプ。だから問題ない」,"That's just my style, so it's fine.",,
ID00013,00008935,42,「ありがとよ、ほめてくれて。,Thanks for the compliment.,,
ID00013,0000896e,48,　じゃ、そろそろ行くよ。またな」,"Well then, I'm off. See ya later.",,
ID00013,000089cc,24,「ん、またねー」,See you.,,
ID00014,000014c3,48,（ん？　ベンチに座ってるのは…）,Hm? The one sitting on the bench is...?,,
ID00014,00001a6c,21,「むーーーん」,Muuuun...,,
ID00014,0000238b,36,「なに見てんだ？　真奈」,"What are you looking at, Mana?",,
ID00014,000023dd,42,「あ、にい君。…雲を見てた」,"Ah, big bro. ...I was watching the clouds.",,
ID00014,00002771,60,「穏やかで、ゆったりした風がながれてる。,The air feels calm and relaxed.,,
ID00014,000027bc,27,　平和はいいねー」,"Peace is nice, huh?",,
ID00014,00002bba,39,「平和って、当たり前だろ」,"Peace is just normal, right?",,
ID00014,00002c94,30,「そうとも限らない」,Not necessarily.,,
ID00014,00002e86,33,「世界は全て表裏一体。,The world is all about opposites.,,
ID00014,00002eb6,33,　裏の混沌があるから、,"There's chaos on the underside,",,
ID00014,00002ee6,36,　表の平穏が保たれてる」,which keeps the calm above in check.,,
ID00014,0000334a,54,「それ故に、ひとたび均衡が破れれば、,"That's why once balance breaks down,",,
ID00014,0000338f,60,　表の世界の常識が覆され、異端とされてた,"rules get turned upside down,",,
ID00014,000033da,48,　ことが、現実になることもある」,and what was once seen as weird becomes reality.,,
ID00014,00003820,48,「人の歴史って、ずっとそうだよ。,Human history has always been like that.,,
ID00014,0000385f,48,　世界が丸くて、回ってるなんて、,"The world is round and spins, but",,
ID00014,0000389e,54,　当時じゃ信じがたいことだったから」,"Back then, it was hard to believe.",,
ID00014,00003e4f,36,「まぁ…そりゃそうだな」,Well... I guess that's true.,,
ID00014,000041cc,42,「こうして空を見渡してると、,"Looking up at the sky like this,",,
ID00014,00004205,42,　世界のあり方を感じられて、,"you can feel how the world is,",,
ID00014,0000423e,45,　真理に近づける気がするよ…」,and get closer to the truth...,,
ID00014,000044f3,51,「雲を眺めてそんなこと考えるのは、,"Thinking about such things while looking at clouds,",,
ID00014,00004535,27,　お前ぐらいだよ」,You're it.,,
ID00014,000046dd,27,「録ってやるから、,"I'll record it for you,",,
ID00014,00004707,42,　なにかポーズ取ってみろよ」,Try making a pose.,,
ID00014,000048d0,12,「ん…」,Hmm...,,
ID00014,00004a2f,15,「魔眼…」,Evil eye...,,
ID00014,00004c09,18,「ラヴ殺法」,Lovely killing,,
ID00014,00004c96,33,「にい君をロックオン」,"Locking on to you, bro",,
ID00014,0000564f,42,「また、そんな中二ポーズを」,You're doing that pose again,,
ID00014,000056a7,42,「実際、中学２年だからねー」,It's because you're in second year,,
ID00014,00005839,54,「ったく、リアル中２で中二病ってのは,Dealing with actual middle schoolers,,
ID00014,0000587e,30,　手に負えねーなぁ」,just too much,,
ID00014,00005a2f,42,「中二病と判断するのは周り。,They judge if I have it.,,
ID00014,00005a68,48,　私自身は普通に過ごしてるだけ」,I'm just living my life normally myself.,,
ID00014,00005c38,45,「せめて、もっと笑ってくれよ」,"At least laugh a little more, okay?",,
ID00014,00005df8,15,「いいよ」,Sure.,,
ID00014,00005e35,24,「あははははー」,Ahahaha-,,
ID00014,00005fb9,39,「あんまり変わってないぞ」,You haven't changed much.,,
ID00014,00006173,51,「そう？　満面のスマイルだったはず,Really? I thought I had a full smile on.,,
ID00014,000061b5,21,　なんだけど」,But whatever.,,
ID00014,00006333,33,「どこがだよ、どこが」,"Where, where? Where's the smile?",,
ID00014,00006413,48,「まぁまぁ、それが私ってことで」,"Well, that's just me.",,
ID00014,000066a4,60,「それじゃ、のんびり空を眺めてたいから」,I wanna take it easy and look at the sky.,,
ID00014,00006849,24,「ああ、またな」,Later~,,
ID00015,00001ff5,54,（もうどこの部も練習終わったのか…。,All clubs must be done already...,,
ID00015,0000203a,39,　録りたいものがないなぁ）,(There's nothing I wanna record.),,
ID00015,000020dd,24,（ん？　真奈か）,(Hmm? It's Mana?),,
ID00015,00002185,18,「もしもし」,Hello.,,
ID00015,000021c5,21,「暇してる？」,Got time?,,
ID00015,00002208,33,「なんだよ、いきなり」,"What's up, all of a sudden?",,
ID00015,00002257,45,「録りたいものがないなーとか、,Nothing you want to record.,,
ID00015,00002293,30,　思ってたでしょ？」,weren't ya?,,
ID00015,000022df,60,「…鋭いヤツだな。なんでわかるんだよ？」,...You're sharp. How'd you figure that out?,,
ID00015,00002349,15,「うしろ」,Behind.,,
ID00015,00002683,18,「ニヤニヤ」,Smirking,,
ID00015,000026c3,30,「うおっ！　なんだ、,"Whoa! What's up,",,
ID00015,000026f0,36,　そんなとこにいたのか」,You were there all along?,,
ID00015,0000275b,57,「あははー、被写体を探してるにい君に、,"Hahaha, useful info for you.",,
ID00015,000027a3,27,　耳寄り情報だよ」,it's insider stuff.,,
ID00015,00003257,48,「ブラッドムーンって知ってる？」,Ever heard of Blood Moon?,,
ID00015,000032b5,36,「知ってるよ。皆既月食で,I know about it.,,
ID00015,000032e8,54,　月が赤くなるヤツだろ。小さいころ、,"When I was little,",,
ID00015,0000332d,48,　俺がお前に教えたんじゃないか」,Didn't I tell you that?,,
ID00015,000034f0,39,「そうだったね、懐かしい」,"Yeah, it's nostalgic.",,
ID00015,00003714,51,「もうすぐ来るよ、ブラッドムーン」,"It's coming soon, the Blood Moon.",,
ID00015,00003775,33,「へーっ、そうなのか」,"Oh, really?",,
ID00015,000037c4,63,「その前哨戦として、今夜、天体観測しない？,"Before that, wanna do some stargazing tonight?",,
ID00015,00003812,48,　天気いいし、きれいな上弦の月が,Beautiful waxing gibbous moon.,,
ID00015,00003851,30,　見られると思うよ」,You should be able to see it.,,
ID00015,00003dea,45,「天体観測か、久しぶりだなぁ」,"Stargazing, long time no do.",,
ID00015,00003faa,54,「１人だと物騒だから、一緒に来てよ」,"It's kind of dangerous alone, so come with me.",,
ID00015,00004149,51,「よーし、いいぞ。つき合ってやる」,"Alright, sure. I'll go with you.",,
ID00015,0000430f,48,「ありがと。じゃあ、９時に宿舎を,Thanks. See you at nine in the dorm.,,
ID00015,0000434e,54,　抜け出して、前の道で待ち合わせね」,Let's meet up on the road ahead of time.,,
ID00015,00004628,45,「お、おう。さらっと規則違反を,"Oh, okay. Smooth talkin'.",,
ID00015,00004664,27,　言ってのけるな」,You sure are confident.,,
ID00015,00004812,63,「にい君という保護者がいるし、いいでしょ」,You've got your big bro.,,
ID00015,000049ba,54,「まぁな。バレないだろうし、行くか」,"Yeah, we won't get caught. Let's go.",,
ID00015,000057ae,39,「時間通りとは、感心感心」,"Right on time, huh? Impressive.",,
ID00015,00005803,42,「ここでずっと待たせるわけに,"I can't just make you wait here forever,",,
ID00015,0000583c,24,　いかないだろ」,can I?,,
ID00015,00005882,39,「そうだね。行動は迅速に」,Good point. We gotta move fast.,,
ID00015,000058d7,36,「望遠鏡、持ってやるよ」,"Here, take the binoculars.",,
ID00015,00005929,18,「ありがと」,Thanks.,,
ID00015,00005be5,42,「裏道抜けて、入り江に行こ」,Let's go through back alley.,,
ID00015,00005c3d,48,「学園のビーチじゃダメなのか？」,Isn't the school beach good enough?,,
ID00015,00005c9b,39,「見回りが来たら、バレる」,"If we get caught, it'll be over.",,
ID00015,00005cf0,51,「…それもそうだな。よし、行くぞ」,...You're right. Let's go then.,,
ID00015,00005d51,12,「了解」,Got it.,,
ID00015,00005e0a,63,「お前…宿舎に望遠鏡、持ってきてたんだな」,So you brought binoculars to your dorm...,,
ID00015,00005e77,54,「これがないと星との交信が出来ない」,I can't communicate with the stars without these.,,
ID00015,00005edb,60,「小さいころから好きだもんな、天体観測」,"Ever since I was little, I've loved stargazing.",,
ID00015,00005f45,27,「星の声は時の声。,The stars' voices are time.,,
ID00015,00005f6f,54,　時空の彼方に私を連れてってくれる」,Take me to the far reaches of spacetime.,,
ID00015,00005fd3,45,「…ロマンチストだよ、お前は」,...You're such a romantic.,,
ID00015,00006081,39,「おっ、やっと街道に出…」,"Oh, finally on the main road...",,
ID00015,0000615e,21,「危ないっ！」,Dangerous!,,
ID00015,000061ef,54,「ひえ～～～～っ、スレスレだったぞ。,"Woah~~, that was close.",,
ID00015,00006234,39,　ずいぶん飛ばしてたなぁ」,You were really speeding there.,,
ID00015,00006289,60,「この道は、渋滞しがちな幹線道路の裏道。,This is an alley behind a busy thoroughfare.,,
ID00015,000062d4,30,　人通りも少ないし、,"Not many people around,",,
ID00015,00006301,39,　みんなスピード出してる」,everyone's speeding up.,,
ID00015,00006356,21,「気をつけて」,Be careful.,,
ID00015,00006399,54,「ああ、油断したよ。カーブになってて,"Yeah, I let my guard down. It's a curve ahead,",,
ID00015,000063de,27,　見通し悪いよな」,and you can't see far.,,
ID00015,00006427,39,「入り江はすぐそこ。急ご」,The cove is just up ahead. Let's hurry.,,
ID00015,0000647c,12,「おう」,Sure thing.,,
ID00015,00006b47,51,「望遠鏡立てるの、ここでいいか？」,Is this okay for setting up the telescope?,,
ID00015,00006ba8,39,「ん、従者よ、速やかにね」,"Hm? Servant, quickly now.",,
ID00015,00006eb1,39,「はいはい、仰せの通りに」,"Sure sure, as you command.",,
ID00015,00007150,15,「にい君」,Big bro,,
ID00015,0000718d,18,「なんだよ」,What's up?,,
ID00015,00007332,57,「いつもつき合ってくれて、ありがとね」,Thanks for always hanging out with me.,,
ID00015,000074d4,39,「お前はしっかり者だけど、,"You're reliable, but",,
ID00015,0000750a,51,　周りが見えてない時があるからな。,There are blind spots.,,
ID00015,0000754c,42,　俺がついていてやらないと」,I have to keep an eye on you.,,
ID00015,00007739,39,「私の騎士だね、にい君は」,"You're my knight, big bro.",,
ID00015,0000778e,33,「騎士か。うちの部長が,"Knight, huh? Our prez does too.",,
ID00015,000077be,36,　自らそう名乗ってるぞ」,That's her.,,
